"x","y","z","w","id"
-6.24,0.33,7.14,1,1200
-6.29577,0.32525,7.14,1,1200
-6.34994,0.31115,7.14,1,1200
-6.40094,0.28809,7.14,1,1200
-6.44731,0.25675,7.14,1,1200
-6.48772,0.21802,7.14,1,1200
-6.521,0.17302,7.14,1,1200
-6.5462,0.12304,7.14,1,1200
-6.56259,0.06952,7.14,1,1200
-6.5697,0.01401,7.14,1,1200
-6.56733,-0.04192,7.14,1,1200
-6.55554,-0.09663,7.14,1,1200
-6.53467,-0.14857,7.14,1,1200
-6.50532,-0.19623,7.14,1,1200
-6.46834,-0.23825,7.14,1,1200
-6.42479,-0.27341,7.14,1,1200
-6.37593,-0.3007,7.14,1,1200
-6.32315,-0.31935,7.14,1,1200
-6.26799,-0.32881,7.14,1,1200
-6.24,0,7.14,1,1200
-8.02,0.33,-7.14,1,1200
-7.96423,0.32525,-7.14,1,1200
-8.02,0,-7.14,1,1200
-8.18094,0.28809,-7.14,1,1200
-8.12994,0.31115,-7.14,1,1200
-8.07577,0.32525,-7.14,1,1200
-8.30101,0.17302,-7.14,1,1200
-8.26772,0.21802,-7.14,1,1200
-8.22731,0.25675,-7.14,1,1200
-8.3497,0.01401,-7.14,1,1200
-8.34259,0.06952,-7.14,1,1200
-8.3262,0.12304,-7.14,1,1200
-8.31467,-0.14857,-7.14,1,1200
-8.33553,-0.09663,-7.14,1,1200
-8.34733,-0.04192,-7.14,1,1200
-8.20479,-0.27341,-7.14,1,1200
-8.24834,-0.23825,-7.14,1,1200
-8.28532,-0.19623,-7.14,1,1200
-8.04799,-0.32881,-7.14,1,1200
-8.10315,-0.31935,-7.14,1,1200
-8.15593,-0.3007,-7.14,1,1200
-7.88407,-0.3007,-7.14,1,1200
-7.93685,-0.31935,-7.14,1,1200
-7.99201,-0.32881,-7.14,1,1200
-7.75468,-0.19623,-7.14,1,1200
-7.79166,-0.23825,-7.14,1,1200
-7.83521,-0.27341,-7.14,1,1200
-7.69267,-0.04192,-7.14,1,1200
-7.70447,-0.09663,-7.14,1,1200
-7.72533,-0.14857,-7.14,1,1200
-7.7138,0.12304,-7.14,1,1200
-7.69741,0.06952,-7.14,1,1200
-7.6903,0.01401,-7.14,1,1200
-7.81269,0.25675,-7.14,1,1200
-7.77228,0.21802,-7.14,1,1200
-7.73899,0.17302,-7.14,1,1200
-7.91006,0.31115,-7.14,1,1200
-7.85906,0.28809,-7.14,1,1200
-8.02,-0.33,0.63,1,1200
-8.04799,-0.32881,0.63,1,1200
-8.10315,-0.31935,0.63,1,1200
-8.15593,-0.3007,0.63,1,1200
-8.20479,-0.27341,0.63,1,1200
-8.24834,-0.23825,0.63,1,1200
-8.28532,-0.19623,0.63,1,1200
-8.31467,-0.14857,0.63,1,1200
-8.33553,-0.09663,0.63,1,1200
-8.34733,-0.04192,0.63,1,1200
-8.3497,0.01401,0.63,1,1200
-8.34259,0.06952,0.63,1,1200
-8.3262,0.12304,0.63,1,1200
-8.30101,0.17302,0.63,1,1200
-8.26772,0.21802,0.63,1,1200
-8.22731,0.25675,0.63,1,1200
-8.18094,0.28809,0.63,1,1200
-8.12994,0.31115,0.63,1,1200
-8.07577,0.32525,0.63,1,1200
-8.02,0.33,0.63,1,1200
-7.96423,0.32525,0.63,1,1200
-7.91006,0.31115,0.63,1,1200
-7.85906,0.28809,0.63,1,1200
-7.81269,0.25675,0.63,1,1200
-7.77228,0.21802,0.63,1,1200
-7.73899,0.17302,0.63,1,1200
-7.7138,0.12304,0.63,1,1200
-7.69741,0.06952,0.63,1,1200
-7.6903,0.01401,0.63,1,1200
-7.69267,-0.04192,0.63,1,1200
-7.70447,-0.09663,0.63,1,1200
-7.72533,-0.14857,0.63,1,1200
-7.75468,-0.19623,0.63,1,1200
-7.79166,-0.23825,0.63,1,1200
-7.83521,-0.27341,0.63,1,1200
-7.88407,-0.3007,0.63,1,1200
-7.93685,-0.31935,0.63,1,1200
-7.99201,-0.32881,0.63,1,1200
-7.99201,-0.32881,7.14,1,1200
-7.93685,-0.31935,7.14,1,1200
-7.88407,-0.3007,7.14,1,1200
-7.83521,-0.27341,7.14,1,1200
-7.79166,-0.23825,7.14,1,1200
-7.75468,-0.19623,7.14,1,1200
-7.72533,-0.14857,7.14,1,1200
-7.70447,-0.09663,7.14,1,1200
-7.69267,-0.04192,7.14,1,1200
-7.6903,0.01401,7.14,1,1200
-7.69741,0.06952,7.14,1,1200
-7.7138,0.12304,7.14,1,1200
-7.73899,0.17302,7.14,1,1200
-7.77228,0.21802,7.14,1,1200
-7.81269,0.25675,7.14,1,1200
-7.85906,0.28809,7.14,1,1200
-7.91006,0.31115,7.14,1,1200
-7.96423,0.32525,7.14,1,1200
-8.02,0.33,7.14,1,1200
-8.07577,0.32525,7.14,1,1200
-8.12994,0.31115,7.14,1,1200
-8.18094,0.28809,7.14,1,1200
-8.22731,0.25675,7.14,1,1200
-8.26772,0.21802,7.14,1,1200
-8.30101,0.17302,7.14,1,1200
-8.3262,0.12304,7.14,1,1200
-8.34259,0.06952,7.14,1,1200
-8.3497,0.01401,7.14,1,1200
-8.34733,-0.04192,7.14,1,1200
-8.33553,-0.09663,7.14,1,1200
-8.31467,-0.14857,7.14,1,1200
-8.28532,-0.19623,7.14,1,1200
-8.24834,-0.23825,7.14,1,1200
-8.20479,-0.27341,7.14,1,1200
-8.15593,-0.3007,7.14,1,1200
-8.10315,-0.31935,7.14,1,1200
-8.04799,-0.32881,7.14,1,1200
-8.02,0,7.14,1,1200
-15.13319,18.23737,-2.125,1,1500
-12.64674,16.79423,-2.125,1,1500
-0.28578,-13.88227,-2.125,1,1500
0.13374,-13.82855,-2.125,1,1500
0.02694,-13.81487,-2.125,1,1500
1.19519,13.9029,-2.125,1,1500
0.49388,14.0503,-2.125,1,1500
0.55417,14.1395,-2.125,1,1500
-0.18588,-13.84213,-2.125,1,1500
-17.00817,13.05538,-2.125,1,1500
-18.40675,15.38985,-2.125,1,1500
-19.59232,21.85506,-2.125,1,1500
-15.26381,-7.20502,-2.125,1,1500
-15.37359,-7.15549,-2.125,1,1500
-15.61895,7.115,-2.125,1,1500
-15.49014,-7.1252,-2.125,1,1500
-15.61014,-7.115,-2.125,1,1500
-15.61895,-7.115,-2.125,1,1500
7.2936,14.71685,-2.125,1,1500
0.23668,-13.86008,-2.125,1,1500
10.02413,15.61649,-2.125,1,1500
12.64674,16.79423,-2.125,1,1500
-14.89966,7.79424,-2.125,1,1500
-14.90445,7.91457,-2.125,1,1500
-14.92948,8.03237,-2.125,1,1500
-0.6143,-14.28913,-2.125,1,1500
-0.96484,-14.15013,-2.125,1,1500
-0.57843,-14.18762,-2.125,1,1500
-1.02806,-14.05574,-2.125,1,1500
13.79575,1.76216,-2.125,1,1500
13.7995,1.55485,-2.125,1,1500
0.33282,-13.90855,-2.125,1,1500
1.29484,13.84834,-2.125,1,1500
1.40191,13.81035,-2.125,1,1500
1.51365,13.78989,-2.125,1,1500
-0.37746,13.93872,-2.125,1,1500
-0.28578,13.88227,-2.125,1,1500
-0.08063,-13.81944,-2.125,1,1500
-0.37746,-13.93872,-2.125,1,1500
-15.61014,7.115,-2.125,1,1500
-17.45672,19.93039,-2.125,1,1500
-15.84534,10.59498,-2.125,1,1500
-15.16397,-7.27236,-2.125,1,1500
-0.52592,-14.09362,-2.125,1,1500
-0.45828,-14.00985,-2.125,1,1500
-14.90445,-7.91457,-2.125,1,1500
-14.89966,-7.79424,-2.125,1,1500
-14.91524,-7.67482,-2.125,1,1500
-14.95074,-7.55974,-2.125,1,1500
-15.00516,-7.4523,-2.125,1,1500
-15.07692,-7.35559,-2.125,1,1500
0.55417,-14.75866,-2.125,1,1500
0.96484,-14.15013,-2.125,1,1500
0.91746,-14.25338,-2.125,1,1500
0.41938,-13.97257,-2.125,1,1500
1.62723,13.78748,-2.125,1,1500
4.48456,14.10498,-2.125,1,1500
-0.18588,13.84213,-2.125,1,1500
-0.08063,13.81944,-2.125,1,1500
0.02694,13.81487,-2.125,1,1500
0.13374,13.82855,-2.125,1,1500
0.23668,13.86008,-2.125,1,1500
0.33282,13.90855,-2.125,1,1500
0.41938,13.97257,-2.125,1,1500
-1.10551,13.97262,-2.125,1,1500
-1.02806,14.05574,-2.125,1,1500
-0.63478,14.44908,-2.125,1,1500
-0.96484,14.15013,-2.125,1,1500
-15.49014,7.1252,-2.125,1,1500
-15.37359,7.15549,-2.125,1,1500
-15.26381,7.20502,-2.125,1,1500
-15.16397,7.27236,-2.125,1,1500
-15.07692,7.35559,-2.125,1,1500
-15.00516,7.4523,-2.125,1,1500
-29.39796,27.13522,-2.125,1,1500
-27.13522,29.39796,-2.125,1,1500
-21.85506,19.59232,-2.125,1,1500
-20.0276,17.57586,-2.125,1,1500
0.59852,-14.66055,-2.125,1,1500
0.62565,-14.55636,-2.125,1,1500
1.02806,-14.05574,-2.125,1,1500
-0.45828,14.00985,-2.125,1,1500
-1.4019,13.81035,-2.125,1,1500
-0.52592,14.09362,-2.125,1,1500
-1.29484,13.84834,-2.125,1,1500
-0.57843,14.18762,-2.125,1,1500
-1.19519,13.9029,-2.125,1,1500
-0.6143,14.28913,-2.125,1,1500
-0.63249,14.39525,-2.125,1,1500
0.59852,14.23761,-2.125,1,1500
0.62565,14.3418,-2.125,1,1500
0.91746,14.25338,-2.125,1,1500
-14.95074,7.55974,-2.125,1,1500
-14.91524,7.67482,-2.125,1,1500
0.88712,-14.36285,-2.125,1,1500
0.87459,-14.47577,-2.125,1,1500
0.85727,-14.62433,-2.125,1,1500
1.62723,-13.78748,-2.125,1,1500
1.51365,-13.78989,-2.125,1,1500
14.74243,-7.38671,-2.125,1,1500
0.55417,-14.1395,-2.125,1,1500
13.83693,-1.35091,-2.125,1,1500
13.7995,-1.55485,-2.125,1,1500
13.83693,1.35091,-2.125,1,1500
14.29078,-0.67327,-2.125,1,1500
14.13704,-0.81239,-2.125,1,1500
15.64454,10.0961,-2.125,1,1500
16.82072,12.69826,-2.125,1,1500
18.25849,15.16553,-2.125,1,1500
27.13522,29.39796,-2.125,1,1500
29.39796,27.13522,-2.125,1,1500
19.59232,21.85506,-2.125,1,1500
21.85506,19.59232,-2.125,1,1500
17.45672,19.93039,-2.125,1,1500
19.94256,17.47171,-2.125,1,1500
15.13319,18.23737,-2.125,1,1500
0.96484,14.15013,-2.125,1,1500
1.02806,14.05574,-2.125,1,1500
1.10551,13.97262,-2.125,1,1500
0.8149,-14.76777,-2.125,1,1500
0.74872,-14.9019,-2.125,1,1500
0.49388,-14.84787,-2.125,1,1500
0.66066,-15.0228,-2.125,1,1500
0.41938,-14.9256,-2.125,1,1500
0.5533,-15.12693,-2.125,1,1500
0.33282,-14.98962,-2.125,1,1500
0.42977,-15.21126,-2.125,1,1500
0.23668,-15.03809,-2.125,1,1500
0.29369,-15.27332,-2.125,1,1500
0.13374,-15.06962,-2.125,1,1500
0.14902,-15.3113,-2.125,1,1500
0.02694,-15.08329,-2.125,1,1500
0,-15.32408,-2.125,1,1500
-0.08063,-15.07872,-2.125,1,1500
-0.14902,-15.3113,-2.125,1,1500
-0.18588,-15.05604,-2.125,1,1500
-0.29369,-15.27332,-2.125,1,1500
-0.28578,-15.0159,-2.125,1,1500
-0.42977,-15.21126,-2.125,1,1500
-0.37746,-14.95944,-2.125,1,1500
-0.5533,-15.12693,-2.125,1,1500
-0.45828,-14.88831,-2.125,1,1500
-0.66066,-15.0228,-2.125,1,1500
-0.52592,-14.80454,-2.125,1,1500
-0.74872,-14.9019,-2.125,1,1500
-0.57843,-14.71055,-2.125,1,1500
-0.8149,-14.76777,-2.125,1,1500
-0.6143,-14.60903,-2.125,1,1500
-0.85727,-14.62433,-2.125,1,1500
-0.63249,-14.50292,-2.125,1,1500
-0.87459,-14.47577,-2.125,1,1500
-0.63249,-14.39525,-2.125,1,1500
-0.88712,-14.36285,-2.125,1,1500
-0.91746,-14.25338,-2.125,1,1500
4.48456,-14.10498,-2.125,1,1500
0.49388,-14.0503,-2.125,1,1500
14.00798,-0.97467,-2.125,1,1500
13.90705,-1.15578,-2.125,1,1500
14.74243,7.38671,-2.125,1,1500
14.12398,4.59886,-2.125,1,1500
-10.02413,15.61649,-2.125,1,1500
-7.2936,14.71685,-2.125,1,1500
-4.48456,14.10498,-2.125,1,1500
-1.62723,13.78748,-2.125,1,1500
13.79575,-1.76216,-2.125,1,1500
14.12398,-4.59886,-2.125,1,1500
14.46511,-0.56102,-2.125,1,1500
13.90705,1.15579,-2.125,1,1500
14.00798,0.97467,-2.125,1,1500
14.85653,0.42831,-2.125,1,1500
14.65538,-0.47864,-2.125,1,1500
14.65538,0.47864,-2.125,1,1500
14.46511,0.56102,-2.125,1,1500
15.90851,0.41139,-2.125,1,1500
15.90851,-0.41139,-2.125,1,1500
15.06318,0.41139,-2.125,1,1500
15.06318,-0.41139,-2.125,1,1500
14.85653,-0.42831,-2.125,1,1500
-1.51365,13.78989,-2.125,1,1500
-1.10551,-13.97262,-2.125,1,1500
-1.19519,-13.9029,-2.125,1,1500
-1.29484,-13.84834,-2.125,1,1500
-1.4019,-13.81035,-2.125,1,1500
-14.92948,-8.03237,-2.125,1,1500
-1.51365,-13.78989,-2.125,1,1500
-15.84534,-10.59498,-2.125,1,1500
-7.2936,-14.71685,-2.125,1,1500
-10.02413,-15.61649,-2.125,1,1500
-18.40675,-15.38985,-2.125,1,1500
1.40191,-13.81035,-2.125,1,1500
1.29484,-13.84834,-2.125,1,1500
1.19519,-13.9029,-2.125,1,1500
0.59852,-14.23761,-2.125,1,1500
1.10551,-13.97262,-2.125,1,1500
0.62565,-14.3418,-2.125,1,1500
0.63478,-14.44908,-2.125,1,1500
14.13704,0.81239,-2.125,1,1500
14.29078,0.67327,-2.125,1,1500
-0.91746,14.25338,-2.125,1,1500
-0.88712,14.36285,-2.125,1,1500
-0.63249,14.50292,-2.125,1,1500
-0.87459,14.47577,-2.125,1,1500
-0.6143,14.60903,-2.125,1,1500
-0.85727,14.62433,-2.125,1,1500
-0.57843,14.71055,-2.125,1,1500
-0.8149,14.76777,-2.125,1,1500
-0.52592,14.80454,-2.125,1,1500
-0.74872,14.9019,-2.125,1,1500
-0.45828,14.88831,-2.125,1,1500
-0.66066,15.0228,-2.125,1,1500
-0.37746,14.95944,-2.125,1,1500
-0.5533,15.12693,-2.125,1,1500
-0.28578,15.0159,-2.125,1,1500
-0.42977,15.21126,-2.125,1,1500
-0.18588,15.05604,-2.125,1,1500
-0.29369,15.27332,-2.125,1,1500
-0.08063,15.07872,-2.125,1,1500
-0.14902,15.3113,-2.125,1,1500
0.02694,15.08329,-2.125,1,1500
0,15.32408,-2.125,1,1500
0.13374,15.06962,-2.125,1,1500
0.14902,15.3113,-2.125,1,1500
0.23668,15.03809,-2.125,1,1500
0.29369,15.27332,-2.125,1,1500
0.33282,14.98962,-2.125,1,1500
0.42977,15.21126,-2.125,1,1500
0.41938,14.9256,-2.125,1,1500
0.5533,15.12693,-2.125,1,1500
0.49388,14.84787,-2.125,1,1500
0.66066,15.0228,-2.125,1,1500
0.55417,14.75866,-2.125,1,1500
0.74872,14.9019,-2.125,1,1500
0.59852,14.66055,-2.125,1,1500
0.8149,14.76777,-2.125,1,1500
0.62565,14.55636,-2.125,1,1500
0.85727,14.62433,-2.125,1,1500
0.63478,14.44908,-2.125,1,1500
0.87459,14.47577,-2.125,1,1500
0.88712,14.36285,-2.125,1,1500
-17.00817,-13.05538,-2.125,1,1500
-1.62723,-13.78748,-2.125,1,1500
-4.48456,-14.10498,-2.125,1,1500
12.64674,-16.79423,-2.125,1,1500
10.02413,-15.61649,-2.125,1,1500
7.2936,-14.71685,-2.125,1,1500
-27.13522,-29.39796,-2.125,1,1500
-29.39796,-27.13522,-2.125,1,1500
-19.59232,-21.85506,-2.125,1,1500
-21.85506,-19.59232,-2.125,1,1500
-17.45672,-19.93039,-2.125,1,1500
-20.0276,-17.57586,-2.125,1,1500
-15.13319,-18.23737,-2.125,1,1500
-12.64674,-16.79423,-2.125,1,1500
29.39796,-27.13522,-2.125,1,1500
27.13522,-29.39796,-2.125,1,1500
21.85506,-19.59232,-2.125,1,1500
19.59232,-21.85506,-2.125,1,1500
19.94256,-17.47171,-2.125,1,1500
17.45672,-19.93039,-2.125,1,1500
18.25849,-15.16553,-2.125,1,1500
15.13319,-18.23737,-2.125,1,1500
16.82072,-12.69826,-2.125,1,1500
15.64454,-10.0961,-2.125,1,1500
21.85506,19.59232,-0.475,1,1500
29.39796,27.13522,-0.475,1,1500
27.13522,29.39796,-0.475,1,1500
-21.85506,-19.59232,-0.475,1,1500
-29.39796,-27.13522,-0.475,1,1500
-27.13522,-29.39796,-0.475,1,1500
27.13522,-29.39796,-0.475,1,1500
29.39796,-27.13522,-0.475,1,1500
21.85506,-19.59232,-0.475,1,1500
11.5,-11.542,-0.475,1,1500
19.94256,-17.47171,-0.475,1,1500
18.25849,-15.16553,-0.475,1,1500
1.10551,13.97262,-0.475,1,1500
0.62565,14.3418,-0.475,1,1500
0.59852,14.23761,-0.475,1,1500
16.82072,12.69826,-0.475,1,1500
18.25849,15.16553,-0.475,1,1500
11.5,11.542,-0.475,1,1500
19.94256,17.47171,-0.475,1,1500
0.41938,-13.97257,-0.475,1,1500
0.33282,-13.90855,-0.475,1,1500
0.23668,-13.86008,-0.475,1,1500
-14.90445,7.91457,-0.475,1,1500
-14.89966,7.79424,-0.475,1,1500
-11.5,9.228,-0.475,1,1500
-11.5,-11.542,-0.475,1,1500
-0.28578,-13.88227,-0.475,1,1500
-0.18588,-13.84213,-0.475,1,1500
-15.26381,7.20502,-0.475,1,1500
-15.37359,7.15549,-0.475,1,1500
-15.49014,-7.1252,-0.475,1,1500
0.96484,14.15013,-0.475,1,1500
0.91746,14.25338,-0.475,1,1500
0.63478,14.44908,-0.475,1,1500
-0.08063,-13.81944,-0.475,1,1500
0.02694,-13.81487,-0.475,1,1500
0.13374,-13.82855,-0.475,1,1500
1.1952,-13.9029,-0.475,1,1500
1.29484,-13.84834,-0.475,1,1500
0.55417,-14.1395,-0.475,1,1500
-15.26381,-7.20502,-0.475,1,1500
-15.16397,-7.27236,-0.475,1,1500
-11.5,-9.228,-0.475,1,1500
-15.07692,-7.35559,-0.475,1,1500
-15.00516,-7.4523,-0.475,1,1500
-14.95074,-7.55974,-0.475,1,1500
-14.91524,-7.67482,-0.475,1,1500
-14.89966,-7.79424,-0.475,1,1500
1.1952,13.9029,-0.475,1,1500
0.55417,14.1395,-0.475,1,1500
1.29484,13.84834,-0.475,1,1500
0.49388,14.0503,-0.475,1,1500
1.40191,13.81035,-0.475,1,1500
0.41938,13.97257,-0.475,1,1500
0.33282,13.90855,-0.475,1,1500
0.23668,13.86008,-0.475,1,1500
1.02806,14.05574,-0.475,1,1500
0.49388,-14.0503,-0.475,1,1500
1.40191,-13.81035,-0.475,1,1500
0.59852,-14.23761,-0.475,1,1500
0.62565,-14.3418,-0.475,1,1500
0.91746,-14.25338,-0.475,1,1500
-15.37359,-7.15549,-0.475,1,1500
13.7995,1.55485,-0.475,1,1500
-20.0276,17.57586,-0.475,1,1500
-18.40675,15.38985,-0.475,1,1500
-11.5,11.542,-0.475,1,1500
-14.91524,7.67482,-0.475,1,1500
-14.95074,7.55974,-0.475,1,1500
-15.00516,7.4523,-0.475,1,1500
0.13374,13.82855,-0.475,1,1500
0.02694,13.81487,-0.475,1,1500
-0.08063,13.81944,-0.475,1,1500
-0.18588,13.84213,-0.475,1,1500
-0.57843,14.18762,-0.475,1,1500
-0.6143,14.28913,-0.475,1,1500
-0.96484,14.15013,-0.475,1,1500
1.51365,-13.78989,-0.475,1,1500
1.62723,-13.78748,-0.475,1,1500
0.96484,-14.15013,-0.475,1,1500
1.02806,-14.05574,-0.475,1,1500
1.10551,-13.97262,-0.475,1,1500
-15.61014,7.115,-0.475,1,1500
-15.61895,7.115,-0.475,1,1500
-15.61895,-7.115,-0.475,1,1500
-15.07692,7.35559,-0.475,1,1500
-15.16397,7.27236,-0.475,1,1500
4.48456,14.10498,-0.475,1,1500
1.62723,13.78748,-0.475,1,1500
-0.28578,13.88227,-0.475,1,1500
-0.37746,13.93872,-0.475,1,1500
-0.45828,14.00985,-0.475,1,1500
-14.90445,-7.91457,-0.475,1,1500
-14.92948,-8.03237,-0.475,1,1500
-15.84534,-10.59498,-0.475,1,1500
-17.00817,-13.05538,-0.475,1,1500
-18.40675,-15.38985,-0.475,1,1500
-20.0276,-17.57586,-0.475,1,1500
-15.49014,7.1252,-0.475,1,1500
-15.61014,-7.115,-0.475,1,1500
13.79575,1.76216,-0.475,1,1500
14.12398,4.59886,-0.475,1,1500
11.5,9.228,-0.475,1,1500
14.74243,7.38671,-0.475,1,1500
15.64454,10.0961,-0.475,1,1500
-27.13522,29.39796,-0.475,1,1500
-29.39796,27.13522,-0.475,1,1500
-21.85506,19.59232,-0.475,1,1500
1.51365,13.78989,-0.475,1,1500
-0.52592,14.09362,-0.475,1,1500
-1.4019,13.81035,-0.475,1,1500
-0.91746,14.25338,-0.475,1,1500
4.48456,-14.10498,-0.475,1,1500
7.2936,-14.71685,-0.475,1,1500
10.02413,-15.61649,-0.475,1,1500
19.59232,-21.85506,-0.475,1,1500
17.45672,-19.93039,-0.475,1,1500
-17.00817,13.05538,-0.475,1,1500
-15.84534,10.59498,-0.475,1,1500
-14.92948,8.03237,-0.475,1,1500
-1.62723,-13.78748,-0.475,1,1500
-1.51365,-13.78989,-0.475,1,1500
-1.4019,-13.81035,-0.475,1,1500
12.64674,-16.79423,-0.475,1,1500
15.13319,-18.23737,-0.475,1,1500
13.83693,-1.35091,-0.475,1,1500
13.90705,-1.15578,-0.475,1,1500
14.00798,-0.97467,-0.475,1,1500
14.13704,-0.81239,-0.475,1,1500
13.83693,1.35091,-0.475,1,1500
14.29078,-0.67327,-0.475,1,1500
14.46511,-0.56102,-0.475,1,1500
14.13704,0.81239,-0.475,1,1500
14.00798,0.97467,-0.475,1,1500
13.90705,1.15579,-0.475,1,1500
15.90851,-0.41139,-0.475,1,1500
15.90851,0.41139,-0.475,1,1500
15.06318,-0.41139,-0.475,1,1500
15.06318,0.41139,-0.475,1,1500
14.85653,-0.42831,-0.475,1,1500
17.45672,19.93039,-0.475,1,1500
15.13319,18.23737,-0.475,1,1500
12.64674,16.79423,-0.475,1,1500
-1.51365,13.78989,-0.475,1,1500
-1.62723,13.78748,-0.475,1,1500
-4.48456,14.10498,-0.475,1,1500
-7.2936,14.71685,-0.475,1,1500
-10.02413,15.61649,-0.475,1,1500
-1.02806,14.05574,-0.475,1,1500
-1.10551,13.97262,-0.475,1,1500
-0.6143,-14.28913,-0.475,1,1500
-0.91746,-14.25338,-0.475,1,1500
-0.63249,-14.39525,-0.475,1,1500
-0.88712,-14.36285,-0.475,1,1500
-0.63249,-14.50292,-0.475,1,1500
-0.87459,-14.47577,-0.475,1,1500
-0.6143,-14.60903,-0.475,1,1500
-0.85727,-14.62433,-0.475,1,1500
-0.57843,-14.71055,-0.475,1,1500
-0.8149,-14.76777,-0.475,1,1500
-0.52592,-14.80454,-0.475,1,1500
-0.74872,-14.9019,-0.475,1,1500
-0.45828,-14.88831,-0.475,1,1500
-0.66066,-15.0228,-0.475,1,1500
-0.37746,-14.95944,-0.475,1,1500
-0.5533,-15.12693,-0.475,1,1500
-0.28578,-15.0159,-0.475,1,1500
-0.42977,-15.21126,-0.475,1,1500
-0.18588,-15.05604,-0.475,1,1500
-0.29369,-15.27332,-0.475,1,1500
-0.08063,-15.07872,-0.475,1,1500
-0.14902,-15.3113,-0.475,1,1500
0.02694,-15.08329,-0.475,1,1500
0,-15.32408,-0.475,1,1500
0.13374,-15.06962,-0.475,1,1500
0.14902,-15.3113,-0.475,1,1500
0.23668,-15.03809,-0.475,1,1500
0.29369,-15.27332,-0.475,1,1500
0.33282,-14.98962,-0.475,1,1500
0.42977,-15.21126,-0.475,1,1500
0.41938,-14.9256,-0.475,1,1500
0.5533,-15.12693,-0.475,1,1500
0.49388,-14.84787,-0.475,1,1500
0.66066,-15.0228,-0.475,1,1500
0.55417,-14.75866,-0.475,1,1500
0.74872,-14.9019,-0.475,1,1500
0.59852,-14.66055,-0.475,1,1500
0.8149,-14.76777,-0.475,1,1500
0.62565,-14.55636,-0.475,1,1500
0.85727,-14.62433,-0.475,1,1500
0.63478,-14.44908,-0.475,1,1500
0.87459,-14.47577,-0.475,1,1500
0.88712,-14.36285,-0.475,1,1500
-1.19519,-13.9029,-0.475,1,1500
-0.57843,-14.18762,-0.475,1,1500
-1.29484,-13.84834,-0.475,1,1500
-0.52592,-14.09362,-0.475,1,1500
-0.45828,-14.00985,-0.475,1,1500
-0.37746,-13.93872,-0.475,1,1500
19.59232,21.85506,-0.475,1,1500
10.02413,15.61649,-0.475,1,1500
7.2936,14.71685,-0.475,1,1500
-12.64674,16.79423,-0.475,1,1500
-15.13319,18.23737,-0.475,1,1500
-17.45672,19.93039,-0.475,1,1500
-1.19519,13.9029,-0.475,1,1500
-1.29484,13.84834,-0.475,1,1500
-1.10551,-13.97262,-0.475,1,1500
-1.02806,-14.05574,-0.475,1,1500
-0.96484,-14.15013,-0.475,1,1500
-17.45672,-19.93039,-0.475,1,1500
-15.13319,-18.23737,-0.475,1,1500
-12.64674,-16.79423,-0.475,1,1500
-10.02413,-15.61649,-0.475,1,1500
-7.2936,-14.71685,-0.475,1,1500
-4.48456,-14.10498,-0.475,1,1500
14.12398,-4.59886,-0.475,1,1500
13.79575,-1.76216,-0.475,1,1500
13.7995,-1.55485,-0.475,1,1500
14.85653,0.42831,-0.475,1,1500
14.65538,0.47864,-0.475,1,1500
14.65538,-0.47864,-0.475,1,1500
14.46511,0.56102,-0.475,1,1500
14.29078,0.67327,-0.475,1,1500
-19.59232,21.85506,-0.475,1,1500
-19.59232,-21.85506,-0.475,1,1500
16.82072,-12.69826,-0.475,1,1500
15.64454,-10.0961,-0.475,1,1500
11.5,-9.228,-0.475,1,1500
14.74243,-7.38671,-0.475,1,1500
-0.88712,14.36285,-0.475,1,1500
-0.63249,14.39525,-0.475,1,1500
-0.87459,14.47577,-0.475,1,1500
0.88712,14.36285,-0.475,1,1500
0.87459,14.47577,-0.475,1,1500
0.62565,14.55636,-0.475,1,1500
0.85727,14.62433,-0.475,1,1500
0.59852,14.66055,-0.475,1,1500
0.8149,14.76777,-0.475,1,1500
0.55417,14.75866,-0.475,1,1500
0.74872,14.9019,-0.475,1,1500
0.49388,14.84787,-0.475,1,1500
0.66066,15.0228,-0.475,1,1500
0.41938,14.9256,-0.475,1,1500
0.5533,15.12693,-0.475,1,1500
0.33282,14.98962,-0.475,1,1500
0.42977,15.21126,-0.475,1,1500
0.23668,15.03809,-0.475,1,1500
0.29369,15.27332,-0.475,1,1500
0.13374,15.06962,-0.475,1,1500
0.14902,15.3113,-0.475,1,1500
0.02694,15.08329,-0.475,1,1500
0,15.32408,-0.475,1,1500
-0.08063,15.07872,-0.475,1,1500
-0.14902,15.3113,-0.475,1,1500
-0.18588,15.05604,-0.475,1,1500
-0.29369,15.27332,-0.475,1,1500
-0.28578,15.0159,-0.475,1,1500
-0.42977,15.21126,-0.475,1,1500
-0.37746,14.95944,-0.475,1,1500
-0.5533,15.12693,-0.475,1,1500
-0.45828,14.88831,-0.475,1,1500
-0.66066,15.0228,-0.475,1,1500
-0.52592,14.80454,-0.475,1,1500
-0.74872,14.9019,-0.475,1,1500
-0.57843,14.71055,-0.475,1,1500
-0.8149,14.76777,-0.475,1,1500
-0.6143,14.60903,-0.475,1,1500
-0.85727,14.62433,-0.475,1,1500
-0.63249,14.50292,-0.475,1,1500
-0.63478,14.44908,-0.475,1,1500
27.13522,-29.39796,-0.475,1,1500
29.39796,-27.13522,-0.475,1,1500
